"","measure1","measure2","r","n","p","sig_p","p_if_sig","r_if_sig","AbsR"
"16885","Quantiseq_Neutrophil","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",-0.358341881773908,45,0.0156464865949499,TRUE,0.0156464865949499,-0.358341881773908,0.358341881773908
"16886","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","Quantiseq_Neutrophil",-0.358341881773908,45,0.0156464865949499,TRUE,0.0156464865949499,-0.358341881773908,0.358341881773908
"16887","XCELL_cDC","DeconRNASeq_CBSX_LM22_Plasma.cells",-0.358349708440353,45,0.0156440537758615,TRUE,0.0156440537758615,-0.358349708440353,0.358349708440353
"16888","DeconRNASeq_CBSX_LM22_Plasma.cells","XCELL_cDC",-0.358349708440353,45,0.0156440537758615,TRUE,0.0156440537758615,-0.358349708440353,0.358349708440353
"16889","Epidish_BPRNACanProMet_M2","CBSX__BPRNACan3DProMet__cancer",-0.358453522599699,45,0.0156118148226287,TRUE,0.0156118148226287,-0.358453522599699,0.358453522599699
"16890","CBSX__BPRNACan3DProMet__cancer","Epidish_BPRNACanProMet_M2",-0.358453522599699,45,0.0156118148226287,TRUE,0.0156118148226287,-0.358453522599699,0.358453522599699
"16891","Epidish_BPRNACan_M0","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells",-0.35849706495124,45,0.0155983097594712,TRUE,0.0155983097594712,-0.35849706495124,0.35849706495124
"16892","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells","Epidish_BPRNACan_M0",-0.35849706495124,45,0.0155983097594712,TRUE,0.0155983097594712,-0.35849706495124,0.35849706495124
"16893","DeconRNASeq_BPRNACanProMet_NK","CBSX__BPRNACanProMet__B",-0.358528763278363,45,0.0155884844662482,TRUE,0.0155884844662482,-0.358528763278363,0.358528763278363
"16894","CBSX__BPRNACanProMet__B","DeconRNASeq_BPRNACanProMet_NK",-0.358528763278363,45,0.0155884844662482,TRUE,0.0155884844662482,-0.358528763278363,0.358528763278363
"16895","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells","CBSX__LM22__Mast_cells_resting",-0.3585703531799,45,0.0155756011215091,TRUE,0.0155756011215091,-0.3585703531799,0.3585703531799
"16896","CBSX__LM22__Mast_cells_resting","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells",-0.3585703531799,45,0.0155756011215091,TRUE,0.0155756011215091,-0.3585703531799,0.3585703531799
"16897","XCELL_Chondrocytes","DeconRNASeq_BPRNACanProMet_M1",-0.358634643277244,45,0.0155557036934653,TRUE,0.0155557036934653,-0.358634643277244,0.358634643277244
"16898","DeconRNASeq_BPRNACanProMet_M1","XCELL_Chondrocytes",-0.358634643277244,45,0.0155557036934653,TRUE,0.0155557036934653,-0.358634643277244,0.358634643277244
"16899","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells",-0.358771715840442,45,0.0155133525085085,TRUE,0.0155133525085085,-0.358771715840442,0.358771715840442
"16900","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",-0.358771715840442,45,0.0155133525085085,TRUE,0.0155133525085085,-0.358771715840442,0.358771715840442
"16901","XCELL_CD8._T.cells","DeconRNASeq_BPRNACanProMet_NK",-0.358848458712196,45,0.015489684091452,TRUE,0.015489684091452,-0.358848458712196,0.358848458712196
"16902","DeconRNASeq_BPRNACanProMet_NK","XCELL_CD8._T.cells",-0.358848458712196,45,0.015489684091452,TRUE,0.015489684091452,-0.358848458712196,0.358848458712196
"16903","DeconRNASeq_CBSX_LM22_B.cells.memory","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells",-0.358861166219208,45,0.0154857679037361,TRUE,0.0154857679037361,-0.358861166219208,0.358861166219208
"16904","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","DeconRNASeq_CBSX_LM22_B.cells.memory",-0.358861166219208,45,0.0154857679037361,TRUE,0.0154857679037361,-0.358861166219208,0.358861166219208
"16905","XCELL_Fibroblasts","CBSX__LM22__Macrophages_M1",-0.358869461391965,45,0.0154832119584296,TRUE,0.0154832119584296,-0.358869461391965,0.358869461391965
"16906","CBSX__LM22__Macrophages_M1","XCELL_Fibroblasts",-0.358869461391965,45,0.0154832119584296,TRUE,0.0154832119584296,-0.358869461391965,0.358869461391965
"16907","XCELL_Keratinocytes","CBSX__BPRNACanProMet__B",-0.358931439375227,45,0.0154641263570365,TRUE,0.0154641263570365,-0.358931439375227,0.358931439375227
"16908","CBSX__BPRNACanProMet__B","XCELL_Keratinocytes",-0.358931439375227,45,0.0154641263570365,TRUE,0.0154641263570365,-0.358931439375227,0.358931439375227
"16909","Epidish_BPRNACan_B","CBSX__LM22__Macrophages_M2",-0.358954336237579,45,0.0154570805126748,TRUE,0.0154570805126748,-0.358954336237579,0.358954336237579
"16910","CBSX__LM22__Macrophages_M2","Epidish_BPRNACan_B",-0.358954336237579,45,0.0154570805126748,TRUE,0.0154570805126748,-0.358954336237579,0.358954336237579
"16911","XCELL_CD8._Tcm","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells",-0.358962375750201,45,0.015454607232567,TRUE,0.015454607232567,-0.358962375750201,0.358962375750201
"16912","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells","XCELL_CD8._Tcm",-0.358962375750201,45,0.015454607232567,TRUE,0.015454607232567,-0.358962375750201,0.358962375750201
"16913","XCELL_naive_B.cells","DeconRNASeq_CBSX_LM22_Dendritic.cells.activated",-0.35897765015645,45,0.0154499091311027,TRUE,0.0154499091311027,-0.35897765015645,0.35897765015645
"16914","DeconRNASeq_CBSX_LM22_Dendritic.cells.activated","XCELL_naive_B.cells",-0.35897765015645,45,0.0154499091311027,TRUE,0.0154499091311027,-0.35897765015645,0.35897765015645
"16915","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","Epidish_CCLE_TIL10_B.cells",-0.359058270677607,45,0.0154251319528906,TRUE,0.0154251319528906,-0.359058270677607,0.359058270677607
"16916","Epidish_CCLE_TIL10_B.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells",-0.359058270677607,45,0.0154251319528906,TRUE,0.0154251319528906,-0.359058270677607,0.359058270677607
"16917","XCELL_DC","CBSX__BPRNACan__cancer",-0.359127432969928,45,0.0154039031285715,TRUE,0.0154039031285715,-0.359127432969928,0.359127432969928
"16918","CBSX__BPRNACan__cancer","XCELL_DC",-0.359127432969928,45,0.0154039031285715,TRUE,0.0154039031285715,-0.359127432969928,0.359127432969928
"16919","Epidish_BPRNACanProMet_M1","DeconRNASeq_CCLE_TIL10_NK.cells",-0.359134305134193,45,0.0154017951267167,TRUE,0.0154017951267167,-0.359134305134193,0.359134305134193
"16920","DeconRNASeq_CCLE_TIL10_NK.cells","Epidish_BPRNACanProMet_M1",-0.359134305134193,45,0.0154017951267167,TRUE,0.0154017951267167,-0.359134305134193,0.359134305134193
"16921","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells",-0.359159212027054,45,0.0153941571144074,TRUE,0.0153941571144074,-0.359159212027054,0.359159212027054
"16922","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",-0.359159212027054,45,0.0153941571144074,TRUE,0.0153941571144074,-0.359159212027054,0.359159212027054
"16923","CBSX__BPRNACan3DProMet__M0","CBSX__BPRNACan3DProMet__M1",-0.359213817609876,45,0.0153774228762305,TRUE,0.0153774228762305,-0.359213817609876,0.359213817609876
"16924","CBSX__BPRNACan3DProMet__M1","CBSX__BPRNACan3DProMet__M0",-0.359213817609876,45,0.0153774228762305,TRUE,0.0153774228762305,-0.359213817609876,0.359213817609876
"16925","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",-0.359225868577901,45,0.0153737318589771,TRUE,0.0153737318589771,-0.359225868577901,0.359225868577901
"16926","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells",-0.359225868577901,45,0.0153737318589771,TRUE,0.0153737318589771,-0.359225868577901,0.359225868577901
"16927","XCELL_Osteoblast","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs",-0.359333708965664,45,0.0153407355514197,TRUE,0.0153407355514197,-0.359333708965664,0.359333708965664
"16928","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs","XCELL_Osteoblast",-0.359333708965664,45,0.0153407355514197,TRUE,0.0153407355514197,-0.359333708965664,0.359333708965664
"16929","DeconRNASeq_BPRNACan_cancer","Epidish_CCLE_TIL10_Macrophages.M2",-0.35953404438004,45,0.0152795977842373,TRUE,0.0152795977842373,-0.35953404438004,0.35953404438004
"16930","Epidish_CCLE_TIL10_Macrophages.M2","DeconRNASeq_BPRNACan_cancer",-0.35953404438004,45,0.0152795977842373,TRUE,0.0152795977842373,-0.35953404438004,0.35953404438004
"16931","DeconRNASeq_CBSX_LM22_Neutrophils","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",-0.359547883109734,45,0.0152753821715104,TRUE,0.0152753821715104,-0.359547883109734,0.359547883109734
"16932","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","DeconRNASeq_CBSX_LM22_Neutrophils",-0.359547883109734,45,0.0152753821715104,TRUE,0.0152753821715104,-0.359547883109734,0.359547883109734
"16933","XCELL_Mast_cells","Epidish_BPRNACan3DProMet_cancer",-0.359574599341543,45,0.0152672465527186,TRUE,0.0152672465527186,-0.359574599341543,0.359574599341543
"16934","Epidish_BPRNACan3DProMet_cancer","XCELL_Mast_cells",-0.359574599341543,45,0.0152672465527186,TRUE,0.0152672465527186,-0.359574599341543,0.359574599341543
"16935","XCELL_MicroenvironmentScore","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells",-0.359581726713198,45,0.0152650767494418,TRUE,0.0152650767494418,-0.359581726713198,0.359581726713198
"16936","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells","XCELL_MicroenvironmentScore",-0.359581726713198,45,0.0152650767494418,TRUE,0.0152650767494418,-0.359581726713198,0.359581726713198
"16937","Epidish_BPRNACanProMet_cancer","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells",-0.359589155357716,45,0.0152628155076018,TRUE,0.0152628155076018,-0.359589155357716,0.359589155357716
"16938","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells","Epidish_BPRNACanProMet_cancer",-0.359589155357716,45,0.0152628155076018,TRUE,0.0152628155076018,-0.359589155357716,0.359589155357716
"16939","XCELL_Mesangial_cells","XCELL_Smooth_muscle",-0.359600753162246,45,0.0152592857631593,TRUE,0.0152592857631593,-0.359600753162246,0.359600753162246
"16940","XCELL_Smooth_muscle","XCELL_Mesangial_cells",-0.359600753162246,45,0.0152592857631593,TRUE,0.0152592857631593,-0.359600753162246,0.359600753162246
"16941","DeconRNASeq_CBSX_LM22_Plasma.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells",-0.359695557899642,45,0.0152304583096838,TRUE,0.0152304583096838,-0.359695557899642,0.359695557899642
"16942","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","DeconRNASeq_CBSX_LM22_Plasma.cells",-0.359695557899642,45,0.0152304583096838,TRUE,0.0152304583096838,-0.359695557899642,0.359695557899642
"16943","Epidish_BPRNACan_B","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant",-0.359759329425103,45,0.0152110932092362,TRUE,0.0152110932092362,-0.359759329425103,0.359759329425103
"16944","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant","Epidish_BPRNACan_B",-0.359759329425103,45,0.0152110932092362,TRUE,0.0152110932092362,-0.359759329425103,0.359759329425103
"16945","Quantiseq_T_cell_regulatory_.Tregs.","XCELL_Osteoblast",-0.359795912376877,45,0.0151999937333063,TRUE,0.0151999937333063,-0.359795912376877,0.359795912376877
"16946","XCELL_Osteoblast","Quantiseq_T_cell_regulatory_.Tregs.",-0.359795912376877,45,0.0151999937333063,TRUE,0.0151999937333063,-0.359795912376877,0.359795912376877
"16947","XCELL_Macrophages","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells",-0.359831117956004,45,0.0151893186550394,TRUE,0.0151893186550394,-0.359831117956004,0.359831117956004
"16948","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells","XCELL_Macrophages",-0.359831117956004,45,0.0151893186550394,TRUE,0.0151893186550394,-0.359831117956004,0.359831117956004
"16949","XCELL_CLP","XCELL_ly_Endothelial_cells",-0.359839301479771,45,0.0151868381492395,TRUE,0.0151868381492395,-0.359839301479771,0.359839301479771
"16950","XCELL_ly_Endothelial_cells","XCELL_CLP",-0.359839301479771,45,0.0151868381492395,TRUE,0.0151868381492395,-0.359839301479771,0.359839301479771
"16951","XCELL_CD8._naive_T.cells","Epidish_CCLE_TIL10_T.cells.CD4",-0.360004552513809,45,0.0151368225088726,TRUE,0.0151368225088726,-0.360004552513809,0.360004552513809
"16952","Epidish_CCLE_TIL10_T.cells.CD4","XCELL_CD8._naive_T.cells",-0.360004552513809,45,0.0151368225088726,TRUE,0.0151368225088726,-0.360004552513809,0.360004552513809
"16953","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",-0.360053365762277,45,0.0151220752578616,TRUE,0.0151220752578616,-0.360053365762277,0.360053365762277
"16954","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting",-0.360053365762277,45,0.0151220752578616,TRUE,0.0151220752578616,-0.360053365762277,0.360053365762277
"16955","XCELL_aDC","DeconRNASeq_BPRNACanProMet_B",-0.360209428756088,45,0.0150750080162025,TRUE,0.0150750080162025,-0.360209428756088,0.360209428756088
"16956","DeconRNASeq_BPRNACanProMet_B","XCELL_aDC",-0.360209428756088,45,0.0150750080162025,TRUE,0.0150750080162025,-0.360209428756088,0.360209428756088
"16957","DeconRNASeq_BPRNACanProMet_Neu","CBSX__BPRNACan3DProMet__B",-0.360236872739426,45,0.0150667440277803,TRUE,0.0150667440277803,-0.360236872739426,0.360236872739426
"16958","CBSX__BPRNACan3DProMet__B","DeconRNASeq_BPRNACanProMet_Neu",-0.360236872739426,45,0.0150667440277803,TRUE,0.0150667440277803,-0.360236872739426,0.360236872739426
"16959","XCELL_Tgd_cells","Epidish_CCLE_TIL10_T.cells.CD4",-0.360261461578398,45,0.0150593430549386,TRUE,0.0150593430549386,-0.360261461578398,0.360261461578398
"16960","Epidish_CCLE_TIL10_T.cells.CD4","XCELL_Tgd_cells",-0.360261461578398,45,0.0150593430549386,TRUE,0.0150593430549386,-0.360261461578398,0.360261461578398
"16961","Quantiseq_Macrophage_M2","XCELL_CLP",-0.360268663157696,45,0.0150571760427129,TRUE,0.0150571760427129,-0.360268663157696,0.360268663157696
"16962","XCELL_CLP","Quantiseq_Macrophage_M2",-0.360268663157696,45,0.0150571760427129,TRUE,0.0150571760427129,-0.360268663157696,0.360268663157696
"16963","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant","CBSX__BPRNACan3DProMet__CD4",-0.360324644175359,45,0.0150403399417376,TRUE,0.0150403399417376,-0.360324644175359,0.360324644175359
"16964","CBSX__BPRNACan3DProMet__CD4","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant",-0.360324644175359,45,0.0150403399417376,TRUE,0.0150403399417376,-0.360324644175359,0.360324644175359
"16965","Epidish_CBSX_LM22_Plasma.cells","CBSX__BPRNACanProMet__Mono",-0.360349733468456,45,0.0150327996130193,TRUE,0.0150327996130193,-0.360349733468456,0.360349733468456
"16966","CBSX__BPRNACanProMet__Mono","Epidish_CBSX_LM22_Plasma.cells",-0.360349733468456,45,0.0150327996130193,TRUE,0.0150327996130193,-0.360349733468456,0.360349733468456
"16967","XCELL_Osteoblast","XCELL_MicroenvironmentScore",-0.360387231770901,45,0.0150215358707664,TRUE,0.0150215358707664,-0.360387231770901,0.360387231770901
"16968","XCELL_MicroenvironmentScore","XCELL_Osteoblast",-0.360387231770901,45,0.0150215358707664,TRUE,0.0150215358707664,-0.360387231770901,0.360387231770901
"16969","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4","DeconRNASeq_CCLE_TIL10_Neutrophils",-0.360407208650463,45,0.015015538142175,TRUE,0.015015538142175,-0.360407208650463,0.360407208650463
"16970","DeconRNASeq_CCLE_TIL10_Neutrophils","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4",-0.360407208650463,45,0.015015538142175,TRUE,0.015015538142175,-0.360407208650463,0.360407208650463
"16971","Quantiseq_T_cell_regulatory_.Tregs.","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",-0.360420067068464,45,0.0150116786904799,TRUE,0.0150116786904799,-0.360420067068464,0.360420067068464
"16972","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","Quantiseq_T_cell_regulatory_.Tregs.",-0.360420067068464,45,0.0150116786904799,TRUE,0.0150116786904799,-0.360420067068464,0.360420067068464
"16973","Epidish_BPRNACan3DProMet_B","DeconRNASeq_CBSX_LM22_Neutrophils",-0.36058914250007,45,0.0149610090709547,TRUE,0.0149610090709547,-0.36058914250007,0.36058914250007
"16974","DeconRNASeq_CBSX_LM22_Neutrophils","Epidish_BPRNACan3DProMet_B",-0.36058914250007,45,0.0149610090709547,TRUE,0.0149610090709547,-0.36058914250007,0.36058914250007
"16975","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs","CBSX__BPRNACan3DProMet__cancer",-0.360612993697356,45,0.0149538728979024,TRUE,0.0149538728979024,-0.360612993697356,0.360612993697356
"16976","CBSX__BPRNACan3DProMet__cancer","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs",-0.360612993697356,45,0.0149538728979024,TRUE,0.0149538728979024,-0.360612993697356,0.360612993697356
"16977","DeconRNASeq_BPRNACan3DProMet_Neu","DeconRNASeq_CBSX_LM22_B.cells.memory",-0.360647258601027,45,0.0149436260514437,TRUE,0.0149436260514437,-0.360647258601027,0.360647258601027
"16978","DeconRNASeq_CBSX_LM22_B.cells.memory","DeconRNASeq_BPRNACan3DProMet_Neu",-0.360647258601027,45,0.0149436260514437,TRUE,0.0149436260514437,-0.360647258601027,0.360647258601027
"16979","XCELL_pro_B.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",-0.360652851561871,45,0.0149419540548852,TRUE,0.0149419540548852,-0.360652851561871,0.360652851561871
"16980","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","XCELL_pro_B.cells",-0.360652851561871,45,0.0149419540548852,TRUE,0.0149419540548852,-0.360652851561871,0.360652851561871
"16981","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","DeconRNASeq_CBSX_LM22_Neutrophils",-0.360659458891712,45,0.014939979020975,TRUE,0.014939979020975,-0.360659458891712,0.360659458891712
"16982","DeconRNASeq_CBSX_LM22_Neutrophils","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8",-0.360659458891712,45,0.014939979020975,TRUE,0.014939979020975,-0.360659458891712,0.360659458891712
"16983","DeconRNASeq_BPRNACan3DProMet_cancer","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant",-0.360763488582524,45,0.0149089121499082,TRUE,0.0149089121499082,-0.360763488582524,0.360763488582524
"16984","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant","DeconRNASeq_BPRNACan3DProMet_cancer",-0.360763488582524,45,0.0149089121499082,TRUE,0.0149089121499082,-0.360763488582524,0.360763488582524
"16985","Epidish_BPRNACan3DProMet_CD8","DeconRNASeq_BPRNACan3DProMet_M2",-0.360764627960904,45,0.0149085721961555,TRUE,0.0149085721961555,-0.360764627960904,0.360764627960904
"16986","DeconRNASeq_BPRNACan3DProMet_M2","Epidish_BPRNACan3DProMet_CD8",-0.360764627960904,45,0.0149085721961555,TRUE,0.0149085721961555,-0.360764627960904,0.360764627960904
"16987","CBSX__BPRNACan3DProMet__cancer","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells",-0.360774809117759,45,0.0149055347597562,TRUE,0.0149055347597562,-0.360774809117759,0.360774809117759
"16988","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells","CBSX__BPRNACan3DProMet__cancer",-0.360774809117759,45,0.0149055347597562,TRUE,0.0149055347597562,-0.360774809117759,0.360774809117759
"16989","DeconRNASeq_CBSX_LM22_T.cells.follicular.helper","CBSX__BPRNACan__CD8",-0.360856167036779,45,0.0148812814014536,TRUE,0.0148812814014536,-0.360856167036779,0.360856167036779
"16990","CBSX__BPRNACan__CD8","DeconRNASeq_CBSX_LM22_T.cells.follicular.helper",-0.360856167036779,45,0.0148812814014536,TRUE,0.0148812814014536,-0.360856167036779,0.360856167036779
"16991","XCELL_Epithelial_cells","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs",-0.360967017647199,45,0.0148482900440745,TRUE,0.0148482900440745,-0.360967017647199,0.360967017647199
"16992","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs","XCELL_Epithelial_cells",-0.360967017647199,45,0.0148482900440745,TRUE,0.0148482900440745,-0.360967017647199,0.360967017647199
"16993","DeconRNASeq_CBSX_LM22_T.cells.follicular.helper","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_B.cells",-0.361002980828999,45,0.0148376000443866,TRUE,0.0148376000443866,-0.361002980828999,0.361002980828999
"16994","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_B.cells","DeconRNASeq_CBSX_LM22_T.cells.follicular.helper",-0.361002980828999,45,0.0148376000443866,TRUE,0.0148376000443866,-0.361002980828999,0.361002980828999
"16995","XCELL_Eosinophils","DeconRNASeq_BPRNACan_cancer",-0.361105637059581,45,0.0148071216127064,TRUE,0.0148071216127064,-0.361105637059581,0.361105637059581
"16996","DeconRNASeq_BPRNACan_cancer","XCELL_Eosinophils",-0.361105637059581,45,0.0148071216127064,TRUE,0.0148071216127064,-0.361105637059581,0.361105637059581
"16997","DeconRNASeq_CCLE_TIL10_Cancer.cells","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Endothelial_cells",-0.361210974282658,45,0.0147759025246548,TRUE,0.0147759025246548,-0.361210974282658,0.361210974282658
"16998","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Endothelial_cells","DeconRNASeq_CCLE_TIL10_Cancer.cells",-0.361210974282658,45,0.0147759025246548,TRUE,0.0147759025246548,-0.361210974282658,0.361210974282658
"16999","XCELL_Pericytes","XCELL_Th2_cells",-0.361233280025571,45,0.0147692988912778,TRUE,0.0147692988912778,-0.361233280025571,0.361233280025571
"17000","XCELL_Th2_cells","XCELL_Pericytes",-0.361233280025571,45,0.0147692988912778,TRUE,0.0147692988912778,-0.361233280025571,0.361233280025571
"17001","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4",-0.36124356539983,45,0.0147662547429128,TRUE,0.0147662547429128,-0.36124356539983,0.36124356539983
"17002","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes",-0.36124356539983,45,0.0147662547429128,TRUE,0.0147662547429128,-0.36124356539983,0.36124356539983
"17003","DeconRNASeq_BPRNACanProMet_M1","Epidish_CBSX_LM22_T.cells.CD4.naive",-0.361304591098899,45,0.0147482040152997,TRUE,0.0147482040152997,-0.361304591098899,0.361304591098899
"17004","Epidish_CBSX_LM22_T.cells.CD4.naive","DeconRNASeq_BPRNACanProMet_M1",-0.361304591098899,45,0.0147482040152997,TRUE,0.0147482040152997,-0.361304591098899,0.361304591098899
"17005","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","Epidish_CBSX_LM22_Monocytes",-0.361322570321439,45,0.0147428895379185,TRUE,0.0147428895379185,-0.361322570321439,0.361322570321439
"17006","Epidish_CBSX_LM22_Monocytes","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells",-0.361322570321439,45,0.0147428895379185,TRUE,0.0147428895379185,-0.361322570321439,0.361322570321439
"17007","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells","CBSX__BPRNACanProMet__CD4",-0.361393427082202,45,0.0147219608371494,TRUE,0.0147219608371494,-0.361393427082202,0.361393427082202
"17008","CBSX__BPRNACanProMet__CD4","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells",-0.361393427082202,45,0.0147219608371494,TRUE,0.0147219608371494,-0.361393427082202,0.361393427082202
"17009","XCELL_Hepatocytes","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells",-0.361439938296928,45,0.0147082367239153,TRUE,0.0147082367239153,-0.361439938296928,0.361439938296928
"17010","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells","XCELL_Hepatocytes",-0.361439938296928,45,0.0147082367239153,TRUE,0.0147082367239153,-0.361439938296928,0.361439938296928
"17011","XCELL_Osteoblast","XCELL_StromaScore",-0.361443859241547,45,0.0147070802638405,TRUE,0.0147070802638405,-0.361443859241547,0.361443859241547
"17012","XCELL_StromaScore","XCELL_Osteoblast",-0.361443859241547,45,0.0147070802638405,TRUE,0.0147070802638405,-0.361443859241547,0.361443859241547
