"pathways" "Gide_PD1_10_Post" "Gide_PD1_10_Pre" "Gide_PD1_11_Pre" "Gide_PD1_12_Pre" "Gide_PD1_13_Post" "Gide_PD1_13_Pre" "Gide_PD1_14_Pre" "Gide_PD1_15_Pre" "Gide_PD1_16_Pre" "Gide_PD1_17_Post" "Gide_PD1_17_Pre" "Gide_PD1_18_Pre" "Gide_PD1_19_Pre" "Gide_PD1_2_Pre" "Gide_PD1_21_Pre" "Gide_PD1_23_Pre" "Gide_PD1_25_Post" "Gide_PD1_25_Pre" "Gide_PD1_27_Pre" "Gide_PD1_29_Post" "Gide_PD1_29_Pre" "Gide_PD1_3_Pre" "Gide_PD1_30_Pre" "Gide_PD1_34_Pre" "Gide_PD1_35_Pre" "Gide_PD1_36_Pre" "Gide_PD1_38_Pre" "Gide_PD1_4_Pre" "Gide_PD1_40_Pre" "Gide_PD1_41_Post" "Gide_PD1_41_Pre" "Gide_PD1_42_Pre" "Gide_PD1_44_Pre" "Gide_PD1_45_Pre" "Gide_PD1_46_Pre" "Gide_PD1_47_Post" "Gide_PD1_47_Pre" "Gide_PD1_48_Post" "Gide_PD1_48_Pre" "Gide_PD1_49_Pre" "Gide_PD1_5_Pre" "Gide_PD1_50_Pre" "Gide_PD1_52_Pre" "Gide_PD1_53_Pre" "Gide_PD1_54_Pre" "Gide_PD1_6_Pre" "Gide_PD1_7_Pre" "Gide_PD1_8_Post" "Gide_PD1_8_Pre" "Gide_PD1_9_Pre"
"1131" "REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION" -0.239943486614138 -0.229496382745597 -0.334741666660227 -0.434281139344626 -0.239897165126603 -0.132079186956664 -0.106346754613937 -0.484722590992925 -0.321007980376863 -0.0897795276575345 -0.0566754896155714 -0.273910153941855 0.00386131114062416 -0.308680923431519 -0.265274124525794 -0.316166865435134 -0.240819090795271 -0.00607729298725063 -0.00302470418440351 -0.0276264938571025 -0.199456732082878 -0.272909878341006 0.0829823204447737 0.000750932302191198 -0.28783396529849 -0.124261730116538 -0.393449055223763 -0.0231445646992564 -0.413214074327697 -0.0941630866850766 0.188970079311816 -0.429833895280174 -0.063355513255333 -0.432030859714362 0.073676021175981 -0.22444608897219 -0.437592520245684 0.0803433820863721 0.22131554897527 0.1636343355459 0.0188538900360391 -0.128082247122048 -0.131887743422909 -0.274192224014153 0.211671739232462 -0.0166789389431641 -0.0181915262346956 0.0517867394457063 0.202456289166515 -0.313470472418717
"1132" "REACTOME_RELAXIN_RECEPTORS" -0.454421091904121 -0.359313850637947 -0.0343323240087412 -0.0864501026161511 -0.0941955326206442 -0.372210004078686 -0.0700683492543634 -0.0653919785313026 0.338246387359888 0.18580147570451 -0.399266260415547 0.491223095536757 -0.0735203440429645 0.0738103223846231 -0.0851911129375196 0.241122691251678 0.389861203765025 0.465092820104376 -0.296542718567437 0.425554020850117 -0.113396007691939 -0.399888073622787 -0.307075191375215 0.700552374834331 0.335849232010428 -0.387963368810945 0.823348651729121 -0.155428554712554 0.297980669032995 0.0609049885951107 -0.410118419970909 0.288900486693829 0.68530689163722 -0.376321353065719 0.380163834435008 0.000186837732209844 0.0330528017007082 0.334410929704867 0.716575527301253 -0.448076795748663 0.486102270541409 0.542368094442934 0.0270231195979028 0.2529243629687 -0.369340261581522 0.367430930154827 0.00276560466943049 -0.335281681383085 -0.288531712565312 -0.0770705931760872
"1133" "REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA" 0.209139195503547 0.115065320672566 -0.706592039800922 -0.586787733657482 -0.00583798085077586 -0.150905367882158 -0.00829655253549882 -0.716018170635084 -0.579823470026781 -0.246116189426774 0.314697025557721 -0.153576029717908 -0.197740308443281 -0.0859075117010338 -0.572872351278118 0.0206438276556939 0.244385622546502 0.666904789681308 -0.541574484307477 0.132674395161805 0.121642604202327 0.304302919359794 -0.529438454883562 0.168132799863553 -0.510838510303595 -0.727545366118077 -0.356893171538679 0.0106133223641483 -0.245756046005976 -0.41459069109696 -0.273017960288072 -0.520877064832364 -0.0486972053378187 -0.270901409953039 0.500420215307602 -0.524901019306118 -0.445229269059093 0.137089152048002 0.212592852909874 0.407977051579913 0.109855485471209 -0.163257282546257 0.416077244547835 -0.244143501520375 0.576336513760012 -0.2434336840733 0.105205299429214 -0.139888922080152 -0.253511011424934 -0.0716338622924972
"1134" "REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL" -0.265796019900605 -0.0250692928557624 0.237891743837696 0.256213306810944 0.387354828625634 0.159090699207797 0.238226184192892 -0.427999628929427 0.541868580294649 0.105970149253683 -0.518397390803931 0.261718877856641 0.0337724924416773 -0.227579244992884 0.148591896819994 -0.382364532758038 0.121641791044781 0.147449455390428 0.112143734252309 0.0550858328049652 -0.0931578309529532 0.207863190747472 0.166344005850942 -0.000551038626194489 0.417837062978454 0.526628261693815 0.195654686299762 0.263282639199361 0.508590289729034 0.0785556750888532 -0.301950292953662 0.0714674792686829 0.269269634462511 0.400824331445873 -0.14060268319228 0.0347636815920308 -0.175547892890146 -0.0485246234257357 -0.216101706691182 0.12404516613865 0.00583055872293875 0.413964230571186 0.0519900497511462 0.545241839116122 -0.0796540180131557 0.401786548825421 -0.492146771864786 0.0692101267733313 0.0104410823289133 0.593951814287607
"1135" "REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS" 0.0407851550535454 -0.272309645156517 0.637929413905124 0.35290892032285 -0.136685180036476 -0.00624429909680255 -0.0185320577749459 0.627645328420228 -0.292420213033038 0.263340367144103 -0.0535114506203614 0.049974686190106 -0.393173895628001 0.246496332226323 0.0794579620968635 0.188372468750433 0.354327721429813 0.0357505338356152 0.0124466293611266 0.49469619392943 0.223205040416235 0.192681588962968 -0.539067235362223 -0.285734404016521 0.506347046515844 -0.142360643660572 0.280712792593206 0.167546959647775 -0.0744493918645824 0.0563125372351843 -0.406027510599663 0.473513114351937 -0.189436424831343 -0.0450423044782853 -0.299558650221779 -0.372673618373808 0.0142296269784448 -0.215932225103449 -0.491881798797525 -0.204484105294212 -0.122450379829553 -0.18584913108924 0.310198857635373 0.224241509005674 0.0068263569258073 -0.286358678709695 -0.359885933421069 -0.301376022303259 -0.527081114037395 0.259044237276948
"1136" "REACTOME_REPRESSION_OF_WNT_TARGET_GENES" -0.141609711163146 -0.552917838596021 0.0870289065391503 0.223201353513172 0.25678128419988 0.127048377354084 -0.43777133233507 0.372682638577399 0.219367323113656 -0.181057339331868 0.0393570642013147 0.0608944922977993 -0.51502629426943 -0.233820535049168 -0.325947796953088 -0.15223030359529 0.00285587352216241 0.270608329335496 -0.0432613871391754 0.015304217991808 0.158476595609151 0.0560501376384979 -0.380734685951534 0.0628131904337648 0.185981540000063 0.0291186588719639 -0.354649733460026 -0.166137581660101 -0.30025245846364 -0.477107321869363 -0.0222419642258191 0.497665577580173 -0.218108742280317 0.312843517531141 -0.182067897784726 -0.0774188778612982 -0.15912286464311 -0.14471345277076 0.370466500592536 -0.255941228691082 -0.355051943907199 -0.352590876947715 -0.320264934132482 0.39092183144028 0.0425263794552009 0.0463777769090781 -0.577560893183928 0.528547769509773 0.473398693295152 0.00680694889526279
"1137" "REACTOME_REPRODUCTION" 0.0622871940267367 -0.0519897672860155 -0.36848182505751 -0.395374403115998 0.140575518420367 -0.00269025982453439 -0.247394216619049 -0.386572838352654 -0.332749162337836 -0.152306778265969 0.19139360660705 -0.245518648832251 0.199991937451178 -0.372470916460086 -0.318019601338293 -0.280920515129572 -0.329452700679446 0.122379783622506 -0.182015324395594 0.0530073250841284 -0.268469079250708 -0.281509812454859 0.083885227996984 0.100340581385581 -0.356804374639431 -0.233532331219455 -0.0476097845457079 0.235256050125466 -0.206127578511113 -0.028352044270925 0.0916461612294985 -0.354562158309992 -0.267679742872807 -0.396189942519917 0.0051802173558799 -0.138114806429614 -0.335301592546016 0.322854180789222 0.118532449252748 -0.0308001901374521 -0.456639733083395 -0.111001911858632 0.0487993179520625 -0.0497275336539823 0.268447105860619 0.125623717893518 0.238327327208558 0.222233121598713 0.39328778412293 -0.340447125338473
"1138" "REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES" 0.216190397318663 0.422049828502544 -0.398506781187258 -0.437943793509418 0.52547845337112 0.470436010166373 0.395764586315185 -0.212117178680106 -0.4399505007459 -0.616265687448597 -0.00243094025772994 -0.238071784931732 0.576690515488418 -0.586423231930502 -0.220939890867386 -0.16077399018151 -0.289359263802711 0.304318448146354 0.370788931404799 0.120979172451405 -0.0048407403019203 -0.120465865058477 -0.0157288161428084 -0.305553967008064 -0.392197835439295 0.221795757421525 0.0294719512544506 -0.121800869161092 -0.205552259821392 -0.267655129533041 0.421039276483863 -0.448914379870968 -0.316667346941154 -0.484486077470738 0.360648063148876 -0.180919898340498 -0.392973241809872 0.111787899634785 -0.0491501290459322 0.189793459756209 -0.014108166728358 0.0158032603618168 -0.0553117394293834 -0.16149008924221 0.613683864755114 0.000436864294679512 0.221228805654557 -0.130007912877153 0.318320054142421 -0.32901337189054
"1139" "REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY" 0.454127679534103 0.626483917171963 -0.470645960472827 -0.58006417396589 0.639369914150857 0.458064845322242 0.34759131099438 -0.483761332083017 -0.445602707275415 -0.661825237882746 0.058758447790167 -0.237719518573958 0.591717196502117 -0.58048510636101 -0.374054850259137 -0.279677458842016 -0.475802860482859 0.272286785664433 0.427507497519374 0.0624031528031762 -0.237957035957539 -0.200649514519435 0.000694933004456721 -0.38397180023542 -0.503581172261433 0.40156277481843 0.0493262776173567 0.0721157070897236 -0.0730597076446542 -0.123021827366197 0.569605191763813 -0.632409607962408 -0.506417682228612 -0.635650792009649 0.448604275312337 0.0271106079255484 -0.30673708105091 0.0634356086546906 -0.134818242440074 0.185869010270157 0.0983691449316224 0.248294785676653 0.0457351340651935 -0.431787508469774 0.699320133629205 0.205947395086689 0.47140943091163 -0.000929955793771003 0.416908343515457 -0.546055091067094
"1140" "REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES" 0.306002596750763 0.306746555514494 -0.642186808448771 -0.29441674098026 0.356827552414481 0.382357627489929 0.0784920065174557 -0.247261295268564 -0.322722297087769 -0.590052823165359 -0.190065027738535 -0.432297817738984 0.440209782921669 -0.613748948965987 -0.140322945554181 -0.519115555977969 -0.491535351991623 -0.216874170349045 0.460506315212485 0.468148119481064 0.13099376333941 -0.399902701645449 -0.22162484512329 -0.0947161881194448 -0.434120288240794 0.309119551696456 0.107369982435508 -0.495156643062046 -0.010919259980534 0.15400159629373 0.370329850448048 -0.43114709785087 -0.14516192875519 -0.473227564810464 0.262774772952191 0.160033465496396 -0.22726590055016 0.294020652702132 0.109807162987718 0.341196920234144 0.0900282980477418 0.10515327279373 -0.289781445087621 -0.0475695070128343 0.351211824891094 0.0289714215599941 0.310982514473715 -0.36095463074384 -0.0774505267228069 -0.299209920147224
"1141" "REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA" 0.354951092777952 0.425816767851233 -0.702532326705344 -0.472957361087659 0.333153780115026 0.389803188929097 -0.0265229139564602 -0.435547437603595 -0.297912173233881 -0.576852045946156 -0.212228590324736 -0.35876932243171 0.468445231194299 -0.633789997803998 -0.262351070524122 -0.598967897920995 -0.616404338413205 -0.225579464963325 0.454359827880809 0.471379100010594 0.0209780903804868 -0.456348223987424 -0.192666039674311 -0.203713827925094 -0.435853862657244 0.330045773566143 -0.0467350202475726 -0.412237529439772 0.0742816702039573 0.177629931032646 0.387482383290117 -0.521253009917891 -0.246569188736176 -0.54339839317155 0.38693149747269 0.409313659954299 -0.143659469490579 0.281931353414402 -0.0901310202500181 0.314678032205488 0.127059917906801 0.115860948600951 -0.369397535276687 -0.372288067657227 0.448868428499252 0.178876400104363 0.355153992793456 -0.254489085639139 0.181281544816085 -0.334843390666414
"1142" "REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION" 0.388180457917599 0.45780261944394 -0.477126409451385 -0.423511801349471 0.227665047339079 -0.0647562516621743 0.0481184924756943 -0.560676194797173 -0.0497720136377018 -0.517916353986817 0.170830767805259 0.245960822896854 0.434709754674931 -0.55087092488749 -0.18017664780677 -0.340562253827622 -0.426427914282661 0.134091057279358 0.210257880211834 0.142981704232112 -0.250272616372459 -0.46624710570838 0.32634917718969 0.0914496889405811 -0.40330862037104 -0.0421841147224328 -0.0956105354586838 -0.220249901262892 -0.0668680212122286 0.0117170078006468 0.447936800579239 -0.315608422117046 -0.212215983165463 -0.509454579926979 0.150645533205396 0.182249847663303 -0.388297086336663 0.102652543648142 -0.104421748261766 0.141069037843229 -0.0960230101660367 0.351529858161058 -0.100579116726293 -0.499285636312115 0.483037119719966 0.111767496450622 0.395315850526269 -0.0141354037217267 0.33353486552332 -0.44205640347888
"1143" "REACTOME_RESPIRATORY_ELECTRON_TRANSPORT" -0.277830073462161 0.106519025171951 -0.00256403714921383 -0.618294502498348 0.297988284057473 0.130101003157192 -0.370205465355009 -0.607639781664839 -0.429538387577326 -0.539008282768818 0.172319538326196 -0.260003119229747 -0.0398987425835708 -0.260670922733646 -0.390321969776403 -0.0757253305184746 -0.563386045313961 0.0283808444515072 -0.279462983691423 0.0783936017486948 -0.245772868998285 -0.0566905483977823 -0.0505958256383022 -0.103766017186536 -0.550507470390274 -0.260528287889305 -0.563583084536688 0.141634142227282 -0.31662463199188 -0.372349355928462 0.235001471756702 -0.304241905717304 0.0539660388848827 -0.514551393173133 0.350155002682015 -0.23280323608433 -0.321163893535656 -0.307139058043654 0.0292220423714202 0.131135717870804 0.140060654128545 -0.377262421507882 0.15048624548805 -0.674204091267334 0.212596053641291 0.068148902654188 0.159898814698955 -0.0507422929365098 0.185058894021441 -0.504766507653645
"1144" "REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS" -0.281477423926861 0.140825296136711 0.0400053676571134 -0.615820675081304 0.341035811602299 0.177537894884701 -0.339307483728175 -0.594176152355877 -0.418813909373553 -0.532542923379572 0.177353847073092 -0.267861788206668 0.00470523887415467 -0.242501192691981 -0.361138754945182 -0.0313897950662402 -0.531080147655384 0.0518427358447704 -0.287850211304492 0.130198202942733 -0.244928009054882 -0.0533738230132721 -0.0363413909823502 -0.0893744239751791 -0.53332058819333 -0.181449898191973 -0.558039683564761 0.208993734188755 -0.281960503573777 -0.364206675658311 0.262618356055705 -0.276577221138933 0.124283396608598 -0.50355204536693 0.384401154699583 -0.214843772536589 -0.326949625205196 -0.278556029283433 0.046623091564135 0.135036316745084 0.188926132967297 -0.395403184327959 0.212697480933007 -0.659058567015256 0.207313750046264 0.134507042822059 0.12476893744585 0.0215803691798181 0.243867037509476 -0.438890960965649
"1145" "REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY" 0.00646787923342573 0.0699964785177442 -0.418617420810589 -0.401288460026549 -0.0403283882904763 -0.260723091430441 0.32196945314149 -0.41239335888249 -0.148244760725627 -0.014416012374272 -0.194389286496331 0.570010462203077 0.298005525646809 -0.332979343719075 0.287499032934351 -0.398854243253257 0.0910909723867201 -0.107196404339958 -0.268363781922717 -0.53540626687487 -0.319155593103196 -0.391722901707428 0.558060448549162 0.374880812168284 -0.209103939295024 8.51852843235801e-05 0.553895593865452 -0.361296929584349 0.297157627295284 -0.23130579144789 0.462981278492556 -0.0755620862913641 -0.22936003053581 -0.182146744397891 -0.0731598730379315 -0.245226238161323 -0.34652450454518 -0.287888748064033 0.55946348770841 -0.0779389075911978 0.301257374905891 0.674745340061311 0.631023552866457 -0.495037271526031 0.267729936268368 -0.104097481503324 0.227072686937742 -0.125071611333831 -0.129751887490882 -0.129654941319553
"1146" "REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY" -0.597782658505453 -0.555939493350877 -0.0582537658216273 -0.727993752576454 0.355130761714696 0.439216043688123 -0.36134624501904 -0.573059951623532 -0.530083375598991 -0.489148182253969 -0.461547166173226 -0.0838910990557277 0.369974060803896 -0.264188160662406 -0.420082086233629 -0.526207051753618 -0.189634451226684 0.253428109001097 -0.117727263759397 0.0186277650144553 -0.321116850996724 0.278461667670043 0.330325424185 -0.0287117983016752 -0.410268830649131 0.184452755709657 -0.628260655684469 0.0990203577492919 -0.42919720841311 -0.50301385982087 0.105520227168191 -0.49979179157786 -0.273234244044556 -0.70105150764361 0.0881586298447858 -0.233607227107479 -0.478742042416477 -0.146585441593116 0.1250407720917 0.288788052294706 0.280622171599129 -0.447652706473978 -0.599363610624737 -0.626526133085946 0.361113793671252 0.260060854363297 0.0572291175644009 0.448070472780337 0.520262248103418 -0.558352378054621
"1147" "REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS" 0.14544753309233 -0.0978617722066647 -0.444175550513012 -0.371665100224465 0.225803512492022 0.0410440228189172 -0.339091861456555 -0.516283195970733 -0.579946039785291 -0.476347085635368 -0.155386269756319 0.0131326564733616 -0.0815138773648397 -0.420607561417198 -0.176913213584287 -0.11867975297768 0.0608885711294091 0.323232518200221 -0.320852201357568 -0.285542228215747 -0.325386759410165 -0.13090312979967 -0.215679244376881 -0.183586924230221 -0.457098441927865 0.0395628950444011 -0.143483852871722 -0.211574757237858 -0.38948791175879 -0.160105586213963 0.133288403749482 -0.555598651174288 -0.349383414950027 -0.231127702070404 0.360970729702529 -0.0956598131988163 -0.244976030425499 -0.163761937209847 -0.120169161940713 0.0313475975136607 0.129405959945826 -0.109857766397932 0.0201738465341536 -0.47435100886172 -0.0776990472597876 -0.30372458249927 0.193422329243119 -0.300366655251934 -0.154932159852849 -0.471021674577707
"1148" "REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2" 0.0902641690607243 -0.296792579559886 -0.0172729745245481 -0.124018619895013 -0.237857714284238 -0.331759097670111 -0.275207014896554 -0.336634601030826 0.0910956559680015 0.353274196784065 0.304346064315576 0.233068330147387 -0.275887642976606 0.364516843547848 0.115400640034509 0.412493263512864 0.105433678946668 -0.0343600142354783 -0.4756746904033 -0.440599482609495 -0.435074822076649 -0.213268554591856 0.0202398435747384 0.0265476738410874 -0.136753441466589 0.145759973137482 0.355559809135816 0.0806413479648827 0.168256489655452 0.280570076138889 0.172408082054233 0.180295553213162 0.125011461317467 -0.234171782123234 0.033955168011897 -0.258371734938341 0.139130269223868 0.0420800243572403 0.0334915017909355 -0.0946487668905117 -0.327234931374757 0.112770598975792 0.16137234468406 -0.322505954554051 -0.327823158143736 -0.10505370925134 0.316893380779201 -0.253940697295292 -0.410705398307409 0.0878425645138207
"1149" "REACTOME_RESPONSE_TO_METAL_IONS" -0.230219350800564 -0.530926179524934 0.141400563390773 -0.550462672025042 0.473950971780223 0.554531651043647 -0.254619224876636 -0.33591404671524 -0.184012569995041 0.731346743982178 0.0967467971931392 0.222240440811793 -0.0762052877138604 -0.40611708200298 0.66217526105189 0.479093783361641 0.524123376409996 0.484871783416786 -0.494947254650169 0.12765218023478 -0.0560114996802608 0.521992120709536 0.204639283109579 -0.288602371380151 0.196141332398572 -0.593571621829049 0.499927985528745 0.285870510870663 0.320191910176951 -0.338913197710232 -0.452278736625433 0.00616278973057915 0.380147448516335 -0.553625500711387 0.423488173855678 -0.4424608470042 -0.382421834510114 -0.110522674200146 0.448617749399029 0.158045769479145 0.202578053838634 0.0805324354814048 0.459178450941584 -0.496065463137942 -0.304164134779849 0.19993354357925 0.234248716286088 0.260207018695552 -0.0964852255054755 -0.556605513014336
"1150" "REACTOME_RET_SIGNALING" 0.0131916121903177 0.00921015202048192 -0.0290398997323311 0.254909033371126 -0.224082586367324 -0.169773077047919 -0.165608531553888 -0.0730404547507628 0.261177259051068 0.0484684098061399 -0.00453777509226588 0.0831865799343021 -0.171870890918922 0.237266839588316 -0.0331800597979909 0.251025223447381 0.0997354914411355 -0.0333567253274035 -0.000688780064457217 -0.133408005734607 -0.0873926114831672 -0.175506343828945 -0.209585613801558 0.160118909557702 -0.272901694555451 -0.217188574791358 0.0952444896375037 0.0524245353415137 -0.229756039990954 0.156238147318179 -0.331207831251596 -0.0527465114257512 -0.10132528489512 0.0580004426989172 -0.398113380646087 0.0814733168957237 0.0634836764164186 -0.11890172976607 -0.0324510310618381 -0.166028844913373 -0.170210019629483 -0.225305001163387 -0.131814671900758 -0.0568981309682832 -0.0964593224134949 -0.270780207891548 -0.124705314310617 0.219450433199601 0.231767923767194 -0.136771774239676
"1151" "REACTOME_RETINOID_CYCLE_DISEASE_EVENTS" -0.529902363603538 -0.511963578620011 0.106332930685416 0.199532145043422 -0.423803956334753 0.0985592316371101 -0.0404095278560874 0.210119145993838 0.0575494189093386 -0.146196897355185 -0.0383533841032707 -0.0825585599207535 -0.555387907760647 -0.290719945397309 -0.364731705159548 -0.268773340707657 -0.198983829810295 -0.274707648105346 -0.109070219305855 -0.0500631078106928 0.0869248567608868 0.189635239045243 -0.525774740480613 -0.0923342488617129 0.365329167244838 -0.133138797465512 -0.239565721008581 -0.105001925001266 -0.477660794408168 0.0167284521069231 -0.451221416268813 0.201842785145097 -0.301572035336119 -0.0853566484185118 0.256448732805977 -0.0746885491595295 -0.0318945958958133 -0.405540142107687 -0.544826161147638 -0.084121912402025 -0.369006645947997 -0.230330070474555 -0.170886377339371 -0.0772305258780951 -0.411457514683514 -0.47384943098104 -0.418909335466085 -0.0732727286076292 -0.322750328891132 0.245498592234561
"1152" "REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING" 0.0225830533781269 -0.190123856657872 -0.325573477807856 -0.00188519991730304 0.217512059758859 -0.178815824386192 -0.0907848788859418 -0.138718872033899 0.277416958670332 0.431369863948334 0.513865596475321 0.316434925967307 0.284070366246103 0.544303105655392 -0.426700283914299 0.336833582020396 0.319767330472866 0.0511564287776497 -0.316403246159563 -0.366971878233836 -0.382321270758569 -0.303565512036568 0.165748499296572 -0.187278725117692 -0.515889856567288 -0.131388346845425 0.292808892747146 -0.126902922036341 0.211582574936709 0.391027333999915 0.301070512950005 -0.0253314075514681 -0.370865811962196 0.17127161765816 -0.0975744108752517 -0.264320341387621 -0.0848886464965013 0.0651566479673979 0.00167071674180658 0.0612910903302381 0.0912587702442276 0.111327475388894 0.273792283236937 -0.0471870281938807 -0.193471102815641 -0.32779830770972 0.33008214616122 0.176166021934199 0.0605946426639042 -0.132245168182548
"1153" "REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK" -0.275021524528875 -0.0874346759496805 -0.414989816203348 -0.126979103072452 -0.0151280600525281 0.0163202591881067 -0.0511380390804681 -0.386131341204273 -0.0576357489072833 -0.337579926074299 -0.310884885727203 -0.261174760690379 -0.0760084639446441 -0.219958911003697 0.0378664806396377 0.093786024880692 -0.240988872590996 -0.0753146614860688 -0.214591432081018 -0.00203750919881918 0.107081727701953 -0.101378341825196 -0.301628710569807 -0.203192226681509 -0.327264385672099 0.167566378768586 -0.292047633358441 -0.480260146373822 -0.343327912259744 -0.149138186587296 -0.0847760240545884 -0.35659048385614 -0.303703362737287 0.0119692460700479 -0.239559297109896 0.136370588197413 -0.0697886299893669 -0.120586909301272 -0.0432852405645288 -0.0215871928937363 -0.136253936900039 -0.208539699897466 -0.315729422334428 -0.285558000764908 -0.273965905141381 -0.134275050458836 -0.171179871167553 -0.342254635351645 -0.339435027672581 -0.190402783692749
"1154" "REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE" 0.374038609064423 0.408425782922034 0.659162809690747 0.371782575600902 -0.224611069060253 -0.00205249409129502 -0.120045178668226 0.63803867905648 -0.283341215443825 0.00100647041704499 -0.294324807269665 -0.279516336630134 0.14608488800806 -0.176229570189487 -0.207437905497075 0.173843332338861 0.331364964313174 -0.297220706722481 0.0385856785127152 -0.329636594308988 0.0299845844753567 0.329342298823424 -0.368109191398839 -0.186842627327455 0.628130053875385 -0.297903430652154 -0.146265076300947 0.424511024576577 -0.114124656919095 0.129551722411712 0.107329868911134 0.548104053356341 -0.0848446395606072 -0.0575942281377987 0.334182779228736 0.376908517392887 0.510717651435192 0.0589003607414263 -0.270517897706573 -0.031341064721495 -0.408591929786148 0.0180989593265369 -0.0607344565860689 -0.178300155115772 -0.0127605955412127 -0.0556186193582285 -0.294385882940947 0.0391839781067551 0.177945018037091 0.268621689685068
"1155" "REACTOME_RHO_GTPASE_CYCLE" -0.0877481707267606 -0.173698465382408 -0.148237834218986 -0.107345421285976 -0.194974329997713 -0.190071765717359 -0.0389825382933045 -0.160658786447201 -0.0150763361706628 -0.0816619387262118 -0.000411267402665172 0.192291644786124 -0.184087586112366 0.130891590805665 -0.0606523809159483 0.00582034304002577 0.0240271790295039 -0.0043036417198945 -0.293982219190439 -0.159595766063618 -0.187407203638574 -0.118003023111905 -0.118640717422839 -0.145181271060595 -0.0874910006777924 0.0238795170113476 0.132010635648762 -0.151712553840901 -0.0735263554748388 0.0737898728551518 -0.035063786268498 -0.0786678350260697 -0.144298785514738 -0.0141601515772636 -0.0642823617744303 -0.0525771892283891 0.0096610245835673 -0.172599239969267 0.0302368943508033 -0.0961908181591665 -0.230599446991928 0.00472655869584074 -0.143409533514908 -0.198006784083648 -0.078800175756118 -0.0791957786102912 0.168493835582032 -0.183481710485051 -0.148314114510259 -0.175445283300325
"1156" "REACTOME_RHO_GTPASE_EFFECTORS" 0.246825923144619 0.115223865371887 -0.267815996886744 -0.386380478219225 0.173880967510385 -0.102928021212097 -0.03668628536858 -0.524572549433111 -0.163216143273832 -0.120209461943027 0.300167685926763 0.217756593832973 0.246096479772958 -0.265013467770216 -0.28117727884771 -0.0192045634969313 -0.153000160188839 0.222647577911741 -0.267942722929946 -0.0576450444323125 -0.308063093342958 -0.33131407961928 0.338625674086443 0.103029231422945 -0.36037076091771 -0.0689524748710687 0.11083833933294 0.172736750460089 -0.151169798777094 0.132417713206778 0.354812988719798 -0.285158239911725 -0.273130243299989 -0.407268785767033 0.060255919661236 -0.156722432069569 -0.295142862458412 0.163275459392794 0.227451847938836 0.184715739103091 -0.321414940109721 0.0758322107147971 0.0459625523287773 -0.360398787428763 0.308873588681796 -0.0685443866291893 0.378037201750116 0.13636401090877 0.261458087722076 -0.432994240940006
"1157" "REACTOME_RHO_GTPASES_ACTIVATE_CIT" 0.298393404281246 0.12361690757931 0.0500184009617888 -0.289534139256386 -0.395769482466778 -0.497165592942812 0.0555330552116807 -0.359050950490017 0.0551940908569462 0.0450117131678516 0.346924320333799 0.443110821011616 -0.0561854146971794 0.188186688394276 -0.197533058847035 0.144925949499039 0.0624382930605257 0.161948520607829 -0.566491063122867 -0.180462144107508 -0.348725466733264 -0.377945750755451 0.224920885598418 -0.0244234647897336 -0.335841724118984 0.294719138599851 0.296726197684576 0.220254106931999 -0.233966898701148 0.00271455212861071 0.236531311010433 0.122320486809024 -0.129209664078229 -0.564121782389346 -0.172428030247378 -0.292205474771391 -0.149272267839038 -0.310093399167149 0.119384409972323 -0.294734292745587 0.0400269008130071 0.16452154311754 -0.277999951898781 -0.552078284177921 0.121807323828792 -0.0574380342107664 0.285961570442285 -0.262066579032 -0.0344699215223284 -0.46157475886688
